#(i,j)	E             Er            mu_elen       vth_elen      v_elen        n_elen        epsilon       phi_e             v*n_e             mu_e             vth_e             v_e             n_e             sec.em.flux_e             EnergySrc_e             PartSrc_e             phi_He+           v*n_He+           mu_He+           vth_He+           v_He+           n_He+           sec.em.flux_He+           EnergySrc_He+           PartSrc_He+           phi_Cu            v*n_Cu            mu_Cu            vth_Cu            v_Cu            n_Cu            sec.em.flux_Cu            EnergySrc_Cu            PartSrc_Cu            phi_Cu+           v*n_Cu+           mu_Cu+           vth_Cu+           v_Cu+           n_Cu+           sec.em.flux_Cu+           EnergySrc_Cu+           PartSrc_Cu+           
(15,33)	6.518E+005    269.8         -24.33        2.936E+006    1.732E+007    4.049E-005    2.602E-018    -1.527E+020   1.652E+020    -14.6         2.202E+006    1.062E+007    1.556E+013    0             403.3         3.179E+020    7.522E+020    7.522E+020    0.02497       1.319E+004    2.287E+004    3.289E+016    1.504E+020    0             0             1.058E+019    1.058E+019    0             577.2         8.926         1.186E+018    0             0             1.459E+019    4.083E+018    4.083E+018    0.05761       6832          4.097E+004    9.966E+013    4.083E+017    0             0             
(16,33)	6.602E+005    273.1         -24.36        2.946E+006    1.756E+007    4.151E-005    2.619E-018    -1.577E+020   1.705E+020    -14.62        2.209E+006    1.076E+007    1.585E+013    0             416.3         3.281E+020    7.768E+020    7.768E+020    0.02482       1.328E+004    2.302E+004    3.374E+016    1.554E+020    0             0             1.1E+019      1.1E+019      0             577.2         8.926         1.232E+018    0             0             1.523E+019    4.314E+018    4.314E+018    0.05691       6835          4.099E+004    1.052E+014    4.314E+017    0             0             
(17,33)	6.686E+005    276.3         -24.4         2.955E+006    1.779E+007    4.256E-005    2.636E-018    -1.627E+020   1.759E+020    -14.64        2.216E+006    1.09E+007     1.614E+013    0             429.7         3.386E+020    8.02E+020     8.02E+020     0.02466       1.336E+004    2.317E+004    3.462E+016    1.604E+020    0             0             1.143E+019    1.143E+019    0             577.2         8.926         1.28E+018     0             0             1.59E+019     4.557E+018    4.557E+018    0.05619       6835          4.099E+004    1.112E+014    4.557E+017    0             0             
(18,33)	6.771E+005    279.6         -24.45        2.965E+006    1.804E+007    4.361E-005    2.653E-018    -1.679E+020   1.815E+020    -14.67        2.224E+006    1.104E+007    1.644E+013    0             443.4         3.494E+020    8.279E+020    8.279E+020    0.02451       1.344E+004    2.331E+004    3.551E+016    1.656E+020    0             0             1.187E+019    1.187E+019    0             577.2         8.926         1.33E+018     0             0             1.661E+019    4.814E+018    4.814E+018    0.05547       6833          4.098E+004    1.175E+014    4.814E+017    0             0             
(19,33)	6.858E+005    283           -24.49        2.974E+006    1.829E+007    4.469E-005    2.67E-018     -1.733E+020   1.874E+020    -14.7         2.231E+006    1.119E+007    1.674E+013    0             457.7         3.606E+020    8.549E+020    8.549E+020    0.02435       1.352E+004    2.346E+004    3.644E+016    1.71E+020     0             0             1.234E+019    1.234E+019    0             577.2         8.926         1.383E+018    0             0             1.734E+019    5.083E+018    5.083E+018    0.05474       6829          4.095E+004    1.241E+014    5.083E+017    0             0             
(20,33)	6.946E+005    286.3         -24.54        2.984E+006    1.854E+007    4.579E-005    2.688E-018    -1.788E+020   1.933E+020    -14.73        2.238E+006    1.135E+007    1.704E+013    0             472.4         3.721E+020    8.825E+020    8.825E+020    0.02418       1.36E+004     2.36E+004     3.739E+016    1.765E+020    0             0             1.283E+019    1.283E+019    0             577.2         8.926         1.437E+018    0             0             1.811E+019    5.369E+018    5.369E+018    0.05399       6823          4.092E+004    1.312E+014    5.369E+017    0             0             
(21,33)	7.036E+005    289.8         -24.59        2.994E+006    1.88E+007     4.692E-005    2.705E-018    -1.845E+020   1.995E+020    -14.75        2.245E+006    1.15E+007     1.734E+013    0             487.4         3.84E+020     9.11E+020     9.11E+020     0.02402       1.368E+004    2.374E+004    3.837E+016    1.822E+020    0             0             1.333E+019    1.333E+019    0             577.2         8.926         1.493E+018    0             0             1.892E+019    5.669E+018    5.669E+018    0.05324       6814          4.086E+004    1.387E+014    5.669E+017    0             0             
(22,33)	7.127E+005    293.2         -24.64        3.004E+006    1.906E+007    4.808E-005    2.723E-018    -1.904E+020   2.059E+020    -14.78        2.253E+006    1.166E+007    1.765E+013    0             503.1         3.963E+020    9.406E+020    9.406E+020    0.02385       1.376E+004    2.388E+004    3.939E+016    1.881E+020    0             0             1.385E+019    1.385E+019    0             577.2         8.926         1.552E+018    0             0             1.976E+019    5.984E+018    5.984E+018    0.05247       6802          4.079E+004    1.467E+014    5.984E+017    0             0             
(23,33)	7.218E+005    296.7         -24.69        3.014E+006    1.933E+007    4.925E-005    2.741E-018    -1.964E+020   2.124E+020    -14.82        2.26E+006     1.182E+007    1.796E+013    0             519.1         4.088E+020    9.707E+020    9.707E+020    0.02369       1.383E+004    2.401E+004    4.043E+016    1.941E+020    0             0             1.439E+019    1.439E+019    0             577.2         8.926         1.613E+018    0             0             2.063E+019    6.314E+018    6.314E+018    0.0517        6788          4.071E+004    1.551E+014    6.314E+017    0             0             
(24,33)	7.308E+005    300.2         -24.74        3.024E+006    1.959E+007    5.043E-005    2.76E-018     -2.025E+020   2.19E+020     -14.84        2.268E+006    1.198E+007    1.827E+013    0             535.1         4.214E+020    1.001E+021    1.001E+021    0.02352       1.391E+004    2.414E+004    4.147E+016    2.002E+020    0             0             1.495E+019    1.495E+019    0             577.2         8.926         1.675E+018    0             0             2.153E+019    6.656E+018    6.656E+018    0.05093       6772          4.061E+004    1.639E+014    6.656E+017    0             0             
(25,33)	7.401E+005    303.7         -24.78        3.034E+006    1.985E+007    5.168E-005    2.778E-018    -2.089E+020   2.258E+020    -14.87        2.275E+006    1.214E+007    1.86E+013     0             552           4.347E+020    1.033E+021    1.033E+021    0.02335       1.398E+004    2.427E+004    4.256E+016    2.066E+020    0             0             1.553E+019    1.553E+019    0             577.2         8.926         1.739E+018    0             0             2.247E+019    7.017E+018    7.017E+018    0.05015       6752          4.049E+004    1.733E+014    7.017E+017    0             0             
(26,33)	7.494E+005    307.2         -24.81        3.044E+006    2.012E+007    5.297E-005    2.797E-018    -2.154E+020   2.329E+020    -14.89        2.283E+006    1.23E+007     1.894E+013    0             569.3         4.483E+020    1.066E+021    1.066E+021    0.02318       1.405E+004    2.439E+004    4.369E+016    2.131E+020    0             0             1.612E+019    1.612E+019    0             577.2         8.926         1.806E+018    0             0             2.345E+019    7.393E+018    7.393E+018    0.04936       6730          4.035E+004    1.832E+014    7.393E+017    0             0             
(27,33)	7.586E+005    310.7         -24.85        3.054E+006    2.038E+007    5.425E-005    2.816E-018    -2.22E+020    2.4E+020      -14.91        2.291E+006    1.246E+007    1.927E+013    0             586.8         4.62E+020     1.099E+021    1.099E+021    0.02301       1.412E+004    2.451E+004    4.482E+016    2.197E+020    0             0             1.673E+019    1.673E+019    0             577.2         8.926         1.874E+018    0             0             2.444E+019    7.779E+018    7.779E+018    0.04858       6705          4.02E+004     1.935E+014    7.779E+017    0             0             
(28,33)	7.678E+005    314.1         -24.89        3.065E+006    2.064E+007    5.555E-005    2.835E-018    -2.287E+020   2.472E+020    -14.93        2.298E+006    1.261E+007    1.96E+013     0             604.5         4.759E+020    1.132E+021    1.132E+021    0.02284       1.418E+004    2.462E+004    4.598E+016    2.264E+020    0             0             1.734E+019    1.734E+019    0             577.2         8.926         1.943E+018    0             0             2.547E+019    8.179E+018    8.179E+018    0.0478        6678          4.004E+004    2.043E+014    8.179E+017    0             0             
(29,33)	7.769E+005    317.5         -24.92        3.075E+006    2.09E+007     5.686E-005    2.853E-018    -2.355E+020   2.545E+020    -14.95        2.306E+006    1.277E+007    1.993E+013    0             622.4         4.9E+020      1.166E+021    1.166E+021    0.02267       1.424E+004    2.473E+004    4.714E+016    2.332E+020    0             0             1.797E+019    1.797E+019    0             577.2         8.926         2.013E+018    0             0             2.652E+019    8.588E+018    8.588E+018    0.04703       6649          3.986E+004    2.154E+014    8.588E+017    0             0             
(30,33)	7.858E+005    320.9         -24.96        3.084E+006    2.115E+007    5.815E-005    2.871E-018    -2.423E+020   2.617E+020    -14.97        2.313E+006    1.292E+007    2.025E+013    0             640.3         5.04E+020     1.2E+021      1.2E+021      0.02251       1.43E+004     2.483E+004    4.831E+016    2.399E+020    0             0             1.86E+019     1.86E+019     0             577.2         8.926         2.084E+018    0             0             2.758E+019    9.005E+018    9.005E+018    0.04628       6617          3.967E+004    2.27E+014     9.005E+017    0             0             
(31,33)	7.945E+005    324.1         -24.99        3.094E+006    2.14E+007     5.944E-005    2.889E-018    -2.49E+020    2.689E+020    -14.99        2.32E+006     1.307E+007    2.057E+013    0             658           5.179E+020    1.233E+021    1.233E+021    0.02235       1.435E+004    2.493E+004    4.947E+016    2.466E+020    0             0             1.923E+019    1.923E+019    0             577.2         8.926         2.154E+018    0             0             2.864E+019    9.424E+018    9.424E+018    0.04554       6584          3.947E+004    2.387E+014    9.424E+017    0             0             
(32,33)	8.033E+005    327.4         -25.02        3.104E+006    2.165E+007    6.076E-005    2.907E-018    -2.559E+020   2.764E+020    -15.01        2.328E+006    1.322E+007    2.09E+013     0             676.3         5.323E+020    1.268E+021    1.268E+021    0.02218       1.44E+004     2.502E+004    5.067E+016    2.536E+020    0             0             1.985E+019    1.985E+019    0             577.2         8.926         2.224E+018    0             0             2.971E+019    9.847E+018    9.847E+018    0.04479       6549          3.926E+004    2.508E+014    9.847E+017    0             0             
(33,33)	8.118E+005    330.5         -25.05        3.113E+006    2.189E+007    6.205E-005    2.925E-018    -2.626E+020   2.836E+020    -15.03        2.335E+006    1.337E+007    2.121E+013    0             694.1         5.463E+020    1.301E+021    1.301E+021    0.02203       1.445E+004    2.511E+004    5.184E+016    2.603E+020    0             0             2.047E+019    2.047E+019    0             577.2         8.926         2.293E+018    0             0             3.077E+019    1.026E+019    1.026E+019    0.04408       6512          3.904E+004    2.629E+014    1.026E+018    0             0             
(34,33)	8.199E+005    333.5         -25.08        3.122E+006    2.212E+007    6.328E-005    2.941E-018    -2.691E+020   2.906E+020    -15.05        2.341E+006    1.351E+007    2.151E+013    0             711.3         5.597E+020    1.334E+021    1.334E+021    0.02188       1.45E+004     2.519E+004    5.296E+016    2.668E+020    0             0             2.105E+019    2.105E+019    0             577.2         8.926         2.358E+018    0             0             3.178E+019    1.066E+019    1.066E+019    0.04339       6475          3.881E+004    2.747E+014    1.066E+018    0             0             
(35,33)	8.275E+005    336.4         -25.11        3.13E+006     2.234E+007    6.444E-005    2.957E-018    -2.753E+020   2.972E+020    -15.06        2.348E+006    1.364E+007    2.179E+013    0             727.5         5.725E+020    1.365E+021    1.365E+021    0.02174       1.454E+004    2.526E+004    5.403E+016    2.729E+020    0             0             2.16E+019     2.16E+019     0             577.2         8.926         2.419E+018    0             0             3.274E+019    1.104E+019    1.104E+019    0.04274       6438          3.859E+004    2.86E+014     1.104E+018    0             0             
(36,33)	8.345E+005    338.9         -25.13        3.138E+006    2.254E+007    6.551E-005    2.972E-018    -2.81E+020    3.033E+020    -15.08        2.353E+006    1.376E+007    2.204E+013    0             742.6         5.843E+020    1.393E+021    1.393E+021    0.02163       1.458E+004    2.534E+004    5.498E+016    2.786E+020    0             0             2.209E+019    2.209E+019    0             577.2         8.926         2.475E+018    0             0             3.361E+019    1.138E+019    1.138E+019    0.04223       6415          3.845E+004    2.959E+014    1.138E+018    0             0             
(37,33)	8.406E+005    341.2         -25.15        3.144E+006    2.272E+007    6.646E-005    2.984E-018    -2.861E+020   3.088E+020    -15.09        2.358E+006    1.387E+007    2.227E+013    0             756           5.948E+020    1.419E+021    1.419E+021    0.02158       1.466E+004    2.547E+004    5.57E+016     2.837E+020    0             0             2.251E+019    2.251E+019    0             577.2         8.926         2.522E+018    0             0             3.438E+019    1.167E+019    1.167E+019    0.04201       6428          3.853E+004    3.029E+014    1.167E+018    0             0             
(38,33)	8.458E+005    343.2         -25.17        3.15E+006     2.287E+007    6.727E-005    2.995E-018    -2.904E+020   3.134E+020    -15.1         2.363E+006    1.396E+007    2.246E+013    0             767.4         6.038E+020    1.44E+021     1.44E+021     0.02154       1.472E+004    2.558E+004    5.631E+016    2.881E+020    0             0             2.284E+019    2.284E+019    0             577.2         8.926         2.559E+018    0             0             3.499E+019    1.19E+019     1.19E+019     0.04182       6438          3.859E+004    3.084E+014    1.19E+018     0             0             
(39,33)	8.501E+005    344.8         -25.19        3.155E+006    2.299E+007    6.792E-005    3.004E-018    -2.939E+020   3.172E+020    -15.11        2.366E+006    1.403E+007    2.261E+013    0             776.7         6.111E+020    1.458E+021    1.458E+021    0.0215        1.477E+004    2.566E+004    5.68E+016     2.916E+020    0             0             2.307E+019    2.307E+019    0             577.2         8.926         2.585E+018    0             0             3.544E+019    1.206E+019    1.206E+019    0.04167       6447          3.864E+004    3.12E+014     1.206E+018    0             0             
(40,33)	8.53E+005     345.9         -25.2         3.158E+006    2.307E+007    6.834E-005    3.01E-018     -2.962E+020   3.197E+020    -15.12        2.369E+006    1.408E+007    2.27E+013     0             782.7         6.158E+020    1.469E+021    1.469E+021    0.02148       1.48E+004     2.573E+004    5.712E+016    2.939E+020    0             0             2.317E+019    2.317E+019    0             577.2         8.926         2.596E+018    0             0             3.566E+019    1.212E+019    1.212E+019    0.04156       6452          3.868E+004    3.133E+014    1.212E+018    0             0             
(41,33)	8.543E+005    346.4         -25.2         3.16E+006     2.311E+007    6.848E-005    3.014E-018    -2.969E+020   3.205E+020    -15.12        2.37E+006     1.41E+007     2.272E+013    0             784.8         6.174E+020    1.473E+021    1.473E+021    0.02147       1.482E+004    2.575E+004    5.721E+016    2.946E+020    0             0             2.311E+019    2.311E+019    0             577.2         8.926         2.589E+018    0             0             3.561E+019    1.207E+019    1.207E+019    0.04152       6455          3.869E+004    3.119E+014    1.207E+018    0             0             
(42,33)	8.535E+005    346.2         -25.2         3.159E+006    2.309E+007    6.828E-005    3.013E-018    -2.959E+020   3.193E+020    -15.12        2.369E+006    1.409E+007    2.266E+013    0             782           6.152E+020    1.468E+021    1.468E+021    0.02148       1.481E+004    2.574E+004    5.704E+016    2.936E+020    0             0             2.287E+019    2.287E+019    0             577.2         8.926         2.563E+018    0             0             3.525E+019    1.189E+019    1.189E+019    0.04154       6453          3.868E+004    3.073E+014    1.189E+018    0             0             
(43,33)	8.505E+005    345.1         -25.19        3.156E+006    2.3E+007      6.767E-005    3.007E-018    -2.927E+020   3.159E+020    -15.11        2.367E+006    1.404E+007    2.25E+013     0             773.6         6.086E+020    1.452E+021    1.452E+021    0.0215        1.477E+004    2.567E+004    5.656E+016    2.904E+020    0             0             2.244E+019    2.244E+019    0             577.2         8.926         2.514E+018    0             0             3.454E+019    1.157E+019    1.157E+019    0.04165       6447          3.865E+004    2.994E+014    1.157E+018    0             0             
(44,33)	8.449E+005    343.1         -25.17        3.151E+006    2.284E+007    6.665E-005    2.996E-018    -2.873E+020   3.101E+020    -15.1         2.363E+006    1.394E+007    2.224E+013    0             759.2         5.974E+020    1.425E+021    1.425E+021    0.02155       1.471E+004    2.556E+004    5.577E+016    2.85E+020     0             0             2.179E+019    2.179E+019    0             577.2         8.926         2.441E+018    0             0             3.346E+019    1.11E+019     1.11E+019     0.04186       6436          3.858E+004    2.877E+014    1.11E+018     0             0             
(45,33)	8.36E+005     339.9         -25.14        3.142E+006    2.259E+007    6.509E-005    2.979E-018    -2.79E+020    3.013E+020    -15.09        2.356E+006    1.379E+007    2.185E+013    0             737.5         5.803E+020    1.384E+021    1.384E+021    0.02161       1.46E+004     2.537E+004    5.456E+016    2.768E+020    0             0             2.091E+019    2.091E+019    0             577.2         8.926         2.343E+018    0             0             3.197E+019    1.048E+019    1.048E+019    0.04218       6418          3.847E+004    2.724E+014    1.048E+018    0             0             
(46,33)	8.233E+005    335.2         -25.1         3.129E+006    2.223E+007    6.294E-005    2.955E-018    -2.677E+020   2.891E+020    -15.06        2.347E+006    1.357E+007    2.13E+013     0             707.6         5.569E+020    1.328E+021    1.328E+021    0.02182       1.451E+004    2.522E+004    5.265E+016    2.655E+020    0             0             1.981E+019    1.981E+019    0             577.2         8.926         2.219E+018    0             0             3.008E+019    9.713E+018    9.713E+018    0.04311       6459          3.872E+004    2.509E+014    9.713E+017    0             0             
(47,33)	8.064E+005    329           -25.04        3.111E+006    2.175E+007    6.02E-005     2.921E-018    -2.533E+020   2.737E+020    -15.03        2.333E+006    1.328E+007    2.061E+013    0             669.7         5.27E+020     1.256E+021    1.256E+021    0.02213       1.442E+004    2.505E+004    5.013E+016    2.512E+020    0             0             1.849E+019    1.849E+019    0             577.2         8.926         2.071E+018    0             0             2.782E+019    8.819E+018    8.819E+018    0.04454       6536          3.918E+004    2.251E+014    8.819E+017    0             0             
(48,33)	7.853E+005    321.3         -24.97        3.089E+006    2.116E+007    5.692E-005    2.88E-018     -2.363E+020   2.554E+020    -14.98        2.317E+006    1.293E+007    1.976E+013    0             624.7         4.917E+020    1.171E+021    1.171E+021    0.02251       1.429E+004    2.483E+004    4.716E+016    2.342E+020    0             0             1.7E+019      1.7E+019      0             577.2         8.926         1.905E+018    0             0             2.526E+019    7.836E+018    7.836E+018    0.04632       6619          3.968E+004    1.975E+014    7.836E+017    0             0             
(49,33)	7.603E+005    312           -24.88        3.063E+006    2.045E+007    5.311E-005    2.831E-018    -2.167E+020   2.344E+020    -14.93        2.297E+006    1.25E+007     1.876E+013    0             573           4.511E+020    1.073E+021    1.073E+021    0.02298       1.413E+004    2.453E+004    4.375E+016    2.146E+020    0             0             1.539E+019    1.539E+019    0             577.2         8.926         1.724E+018    0             0             2.252E+019    6.815E+018    6.815E+018    0.04844       6700          4.018E+004    1.696E+014    6.815E+017    0             0             
(50,33)	7.362E+005    302.9         -24.79        3.038E+006    1.977E+007    4.936E-005    2.785E-018    -1.98E+020    2.143E+020    -14.87        2.278E+006    1.209E+007    1.772E+013    0             523.4         4.122E+020    9.797E+020    9.797E+020    0.02342       1.395E+004    2.422E+004    4.045E+016    1.959E+020    0             0             1.379E+019    1.379E+019    0             577.2         8.926         1.545E+018    0             0             1.995E+019    5.867E+018    5.867E+018    0.05047       6761          4.054E+004    1.447E+014    5.867E+017    0             0             
(51,33)	7.314E+005    301           -24.77        3.032E+006    1.963E+007    4.696E-005    2.775E-018    -1.878E+020   2.032E+020    -14.86        2.274E+006    1.201E+007    1.692E+013    0             496.5         3.91E+020     9.292E+020    9.292E+020    0.02351       1.391E+004    2.415E+004    3.848E+016    1.858E+020    0             0             1.237E+019    1.237E+019    0             577.2         8.926         1.386E+018    0             0             1.833E+019    5.225E+018    5.225E+018    0.05088       6771          4.06E+004     1.287E+014    5.225E+017    0             0             
(52,33)	8.622E+005    364.9         -25.25        3.174E+006    2.336E+007    4.995E-005    3.04E-018     -2.174E+020   2.342E+020    -15.15        2.38E+006     1.425E+007    1.643E+013    0             573.9         4.515E+020    1.079E+021    1.079E+021    0.02141       1.491E+004    2.592E+004    4.164E+016    2.158E+020    0             0             1.123E+019    1.123E+019    0             577.2         8.926         1.259E+018    0             0             2.043E+019    5.57E+018     5.57E+018     0.04123       6469          3.878E+004    1.436E+014    5.57E+017     0             0             
(53,33)	-7.023E+004   129           -21.8         2.306E+006    2.684E+006    0.006156      1.605E-018    6.839E+021    6.841E+021    -13.08        1.729E+006    1.783E+006    3.836E+015    0             1.51          1.178E+018    2.875E+018    2.875E+018    0.07253       4670          7428          3.87E+014     5.749E+017    0             0             3.402E+018    3.402E+018    0             577.2         8.926         3.812E+017    0             0             2.744E+017    1.42E+017     1.42E+017     0.2971        3826          2.278E+004    6.235E+012    1.42E+016     0             0             
(54,33)	-1394         4.272         -20.93        1.819E+006    9.385E+005    0.02204       9.983E-019    1.544E+022    1.544E+022    -12.56        1.364E+006    6.995E+005    2.208E+016    0             2.048         1.598E+018    3.989E+018    3.989E+018    0.1647        2307          1383          2.884E+015    7.978E+017    0             0             1.666E+018    1.666E+018    0             577.2         8.926         1.866E+017    0             0             6.396E+016    1.392E+016    1.392E+016    0.3472        583.8         775.9         1.794E+013    1.392E+015    0             0             
(55,33)	4391          1.613         -21.05        1.686E+006    9.355E+005    0.01536       8.582E-019    1.225E+022    1.231E+022    -12.63        1.265E+006    6.878E+005    1.79E+016     0             62.07         5.691E+019    3.614E+019    3.614E+019    0.1567        2365          1870          1.933E+016    7.228E+018    0             0             1.177E+018    1.177E+018    0             577.2         8.926         1.318E+017    0             0             6.688E+017    1.777E+017    1.777E+017    0.3472        639.9         1844          9.634E+013    1.777E+016    0             0             
(56,33)	5580          1.987         -21.23        1.601E+006    9.189E+005    0.01025       7.735E-019    8.849E+021    8.899E+021    -12.74        1.201E+006    6.714E+005    1.325E+016    0             54.86         4.989E+019    3.606E+019    3.606E+019    0.1532        2399          2054          1.755E+016    7.212E+018    0             0             8.687E+017    8.687E+017    0             577.2         8.926         9.733E+016    0             0             6.55E+017     1.702E+017    1.702E+017    0.3472        675.6         2275          7.48E+013     1.702E+016    0             0             
(57,33)	5766          2.051         -21.41        1.538E+006    8.924E+005    0.006933      7.14E-019     6.282E+021    6.32E+021     -12.84        1.154E+006    6.508E+005    9.71E+015     0             41.55         3.766E+019    2.854E+019    2.854E+019    0.1526        2405          2082          1.37E+016     5.707E+018    0             0             6.464E+017    6.464E+017    0             577.2         8.926         7.242E+016    0             0             5.157E+017    1.332E+017    1.332E+017    0.3472        681.8         2343          5.684E+013    1.332E+016    0             0             
(58,33)	5589          1.991         -21.59        1.488E+006    8.645E+005    0.00475       6.679E-019    4.455E+021    4.482E+021    -12.95        1.116E+006    6.303E+005    7.112E+015    0             30.06         2.721E+019    2.1E+019      2.1E+019      0.1532        2399          2056          1.021E+016    4.199E+018    0             0             4.834E+017    4.834E+017    0             577.2         8.926         5.416E+016    0             0             3.766E+017    9.636E+016    9.636E+016    0.3472        675.9         2278          4.229E+013    9.636E+015    0             0             
(59,33)	5268          1.881         -21.78        1.445E+006    8.37E+005     0.003307      6.299E-019    3.186E+021    3.206E+021    -13.07        1.083E+006    6.106E+005    5.251E+015    0             21.45         1.941E+019    1.506E+019    1.506E+019    0.1542        2390          2007          7.503E+015    3.012E+018    0             0             3.669E+017    3.669E+017    0             577.2         8.926         4.111E+016    0             0             2.705E+017    6.93E+016     6.93E+016     0.3472        665.6         2162          3.206E+013    6.93E+015     0             0             
(60,33)	4910          1.757         -21.96        1.407E+006    8.112E+005    0.00236       5.974E-019    2.326E+021    2.34E+021     -13.17        1.055E+006    5.922E+005    3.95E+015     0             15.46         1.399E+019    1.086E+019    1.086E+019    0.1553        2379          1952          5.563E+015    2.172E+018    0             0             2.861E+017    2.861E+017    0             577.2         8.926         3.205E+016    0             0             1.959E+017    5.051E+016    5.051E+016    0.3472        654.7         2032          2.485E+013    5.051E+015    0             0             
(61,33)	4584          1.644         -22.14        1.375E+006    7.888E+005    0.001763      5.702E-019    1.772E+021    1.782E+021    -13.29        1.031E+006    5.763E+005    3.092E+015    0             11.58         1.048E+019    8.133E+018    8.133E+018    0.1561        2370          1901          4.279E+015    1.627E+018    0             0             2.333E+017    2.333E+017    0             577.2         8.926         2.614E+016    0             0             1.479E+017    3.848E+016    3.848E+016    0.3472        645.3         1914          2.01E+013     3.848E+015    0             0             
(62,33)	4352          1.563         -22.28        1.351E+006    7.725E+005    0.001435      5.51E-019     1.462E+021    1.471E+021    -13.37        1.013E+006    5.648E+005    2.604E+015    0             9.425         8.528E+018    6.621E+018    6.621E+018    0.1568        2364          1864          3.552E+015    1.324E+018    0             0             2.036E+017    2.036E+017    0             577.2         8.926         2.281E+016    0             0             1.213E+017    3.187E+016    3.187E+016    0.3472        638.9         1830          1.741E+013    3.187E+015    0             0             
(63,33)	4267          1.533         -22.32        1.342E+006    7.664E+005    0.00133       5.438E-019    1.362E+021    1.37E+021     -13.39        1.007E+006    5.605E+005    2.445E+015    0             8.735         7.903E+018    6.137E+018    6.137E+018    0.157         2361          1851          3.316E+015    1.227E+018    0             0             1.94E+017     1.94E+017     0             577.2         8.926         2.174E+016    0             0             1.129E+017    2.978E+016    2.978E+016    0.3472        636.6         1800          1.655E+013    2.978E+015    0             0             


#(i,j)	E             Er            mu_elen       vth_elen      v_elen        n_elen        epsilon       phi_e             v*n_e             mu_e             vth_e             v_e             n_e             sec.em.flux_e             EnergySrc_e             PartSrc_e             phi_He+           v*n_He+           mu_He+           vth_He+           v_He+           n_He+           sec.em.flux_He+           EnergySrc_He+           PartSrc_He+           phi_Cu            v*n_Cu            mu_Cu            vth_Cu            v_Cu            n_Cu            sec.em.flux_Cu            EnergySrc_Cu            PartSrc_Cu            phi_Cu+           v*n_Cu+           mu_Cu+           vth_Cu+           v_Cu+           n_Cu+           sec.em.flux_Cu+           EnergySrc_Cu+           PartSrc_Cu+           
(1,33)	5.731E+005    239           -24           2.844E+006    1.518E+007    3.151E-005    2.441E-018    -1.107E+020   1.203E+020    -14.4         2.133E+006    9.319E+006    1.291E+013    0             292.7         2.31E+020     5.439E+020    5.439E+020    0.02642       1.23E+004     2.129E+004    2.554E+016    1.088E+020    0             0             7.355E+018    7.355E+018    0             577.2         8.926         8.24E+017     0             0             9.617E+018    2.415E+018    2.415E+018    0.06427       6702          4.019E+004    6.009E+013    2.415E+017    0             0             
(2,33)	5.737E+005    239.2         -24           2.845E+006    1.519E+007    3.157E-005    2.442E-018    -1.11E+020    1.206E+020    -14.4         2.133E+006    9.329E+006    1.293E+013    0             293.5         2.316E+020    5.453E+020    5.453E+020    0.02641       1.231E+004    2.131E+004    2.559E+016    1.091E+020    0             0             7.374E+018    7.374E+018    0             577.2         8.926         8.261E+017    0             0             9.646E+018    2.424E+018    2.424E+018    0.06422       6704          4.02E+004     6.031E+013    2.424E+017    0             0             
(3,33)	5.754E+005    239.9         -24.01        2.847E+006    1.524E+007    3.176E-005    2.446E-018    -1.118E+020   1.215E+020    -14.41        2.135E+006    9.357E+006    1.298E+013    0             295.6         2.333E+020    5.494E+020    5.494E+020    0.02638       1.233E+004    2.134E+004    2.574E+016    1.099E+020    0             0             7.432E+018    7.432E+018    0             577.2         8.926         8.326E+017    0             0             9.735E+018    2.452E+018    2.452E+018    0.06408       6709          4.023E+004    6.095E+013    2.452E+017    0             0             
(4,33)	5.782E+005    241           -24.02        2.85E+006     1.531E+007    3.206E-005    2.452E-018    -1.132E+020   1.229E+020    -14.41        2.137E+006    9.402E+006    1.308E+013    0             299.2         2.361E+020    5.561E+020    5.561E+020    0.02633       1.236E+004    2.14E+004     2.598E+016    1.112E+020    0             0             7.528E+018    7.528E+018    0             577.2         8.926         8.434E+017    0             0             9.882E+018    2.498E+018    2.498E+018    0.06385       6716          4.027E+004    6.202E+013    2.498E+017    0             0             
(5,33)	5.819E+005    242.5         -24.04        2.855E+006    1.541E+007    3.246E-005    2.459E-018    -1.15E+020    1.249E+020    -14.42        2.141E+006    9.462E+006    1.32E+013     0             304.1         2.399E+020    5.652E+020    5.652E+020    0.02626       1.241E+004    2.149E+004    2.631E+016    1.13E+020     0             0             7.66E+018     7.66E+018     0             577.2         8.926         8.582E+017    0             0             1.008E+019    2.562E+018    2.562E+018    0.06353       6726          4.033E+004    6.351E+013    2.562E+017    0             0             
(6,33)	5.865E+005    244.3         -24.05        2.86E+006     1.554E+007    3.296E-005    2.469E-018    -1.173E+020   1.273E+020    -14.43        2.145E+006    9.537E+006    1.335E+013    0             310.1         2.446E+020    5.766E+020    5.766E+020    0.02618       1.246E+004    2.159E+004    2.671E+016    1.153E+020    0             0             7.827E+018    7.827E+018    0             577.2         8.926         8.769E+017    0             0             1.034E+019    2.643E+018    2.643E+018    0.06314       6738          4.04E+004     6.542E+013    2.643E+017    0             0             
