#(i,j)	E             Er            mu_elen       vth_elen      v_elen        n_elen        epsilon       phi_e             v*n_e             mu_e             vth_e             v_e             n_e             sec.em.flux_e             EnergySrc_e             PartSrc_e             phi_He+           v*n_He+           mu_He+           vth_He+           v_He+           n_He+           sec.em.flux_He+           EnergySrc_He+           PartSrc_He+           phi_He2+          v*n_He2+          mu_He2+          vth_He2+          v_He2+          n_He2+          sec.em.flux_He2+          EnergySrc_He2+          PartSrc_He2+          phi_He*           v*n_He*           mu_He*           vth_He*           v_He*           n_He*           sec.em.flux_He*           EnergySrc_He*           PartSrc_He*           phi_e*            v*n_e*            mu_e*            vth_e*            v_e*            n_e*            sec.em.flux_e*            EnergySrc_e*            PartSrc_e*            
(35,45)	1.753E+004    0.8327        -0.5543       1.564E+006    7.917E+005    1.06E-005     7.382E-019    -4.204E+015   8.508E+018    -0.3326       1.173E+006    5.923E+005    1.436E+013    0             8.5           8.512E+018    3.218E+016    3.218E+016    0.004321      1265          708.2         4.544E+013    6.436E+015    0             0             1.349E+018    1.349E+018    0.007         895.8         570.6         2.364E+015    2.698E+017    0             0             1.595E+019    1.595E+019    0             1263          631.6         2.525E+016    0             0             0             2.132E+018    2.132E+018    -0.3417       2.3E+006      1.156E+006    1.844E+012    2.132E+017    0             0             
(36,25)	2.299E+004    0.8642        -0.5538       1.572E+006    7.987E+005    1.221E-005    7.459E-019    -8.464E+016   9.772E+018    -0.3323       1.179E+006    5.971E+005    1.636E+013    0             9.923         9.857E+018    6.244E+016    6.244E+016    0.004315      1266          732.1         8.528E+013    1.249E+016    0             0             1.649E+018    1.649E+018    0.007011      897.6         610           2.703E+015    3.298E+017    0             0             1.628E+019    1.628E+019    0             1263          631.6         2.577E+016    0             0             0             2.07E+018     2.07E+018     -0.3417       2.3E+006      1.158E+006    1.788E+012    2.07E+017     0             0             
(36,45)	1.751E+004    0.8246        -0.5543       1.563E+006    7.914E+005    1.053E-005    7.378E-019    -5.69E+015    8.45E+018     -0.3326       1.173E+006    5.921E+005    1.427E+013    0             8.44          8.455E+018    3.206E+016    3.206E+016    0.004321      1265          708.1         4.528E+013    6.412E+015    0             0             1.339E+018    1.339E+018    0.007         895.8         570.4         2.348E+015    2.678E+017    0             0             1.598E+019    1.598E+019    0             1263          631.6         2.529E+016    0             0             0             2.137E+018    2.137E+018    -0.3417       2.3E+006      1.156E+006    1.848E+012    2.137E+017    0             0             
(37,25)	2.395E+004    0.9005        -0.5539       1.57E+006     7.983E+005    1.141E-005    7.44E-019     -8.564E+016   9.15E+018     -0.3323       1.178E+006    5.967E+005    1.533E+013    0             9.28          9.236E+018    6.567E+016    6.567E+016    0.004314      1266          736.4         8.918E+013    1.313E+016    0             0             1.555E+018    1.555E+018    0.007011      897.9         616.9         2.52E+015     3.11E+017     0             0             1.624E+019    1.624E+019    0             1263          631.6         2.572E+016    0             0             0             2.055E+018    2.055E+018    -0.3417       2.3E+006      1.158E+006    1.775E+012    2.055E+017    0             0             
(37,45)	1.737E+004    0.8115        -0.5543       1.563E+006    7.911E+005    1.036E-005    7.374E-019    -6.009E+015   8.314E+018    -0.3326       1.172E+006    5.919E+005    1.405E+013    0             8.301         8.32E+018     3.139E+016    3.139E+016    0.004321      1265          707.4         4.437E+013    6.277E+015    0             0             1.315E+018    1.315E+018    0.006999      895.7         569.4         2.31E+015     2.631E+017    0             0             1.594E+019    1.594E+019    0             1263          631.6         2.524E+016    0             0             0             2.125E+018    2.125E+018    -0.3417       2.3E+006      1.156E+006    1.838E+012    2.125E+017    0             0             
(38,25)	2.551E+004    0.9591        -0.5541       1.567E+006    7.977E+005    1.028E-005    7.413E-019    -7.673E+016   8.264E+018    -0.3324       1.175E+006    5.962E+005    1.386E+013    0             8.355         8.341E+018    6.948E+016    6.948E+016    0.004313      1266          743.2         9.349E+013    1.39E+016     0             0             1.418E+018    1.418E+018    0.007011      898.5         628.1         2.258E+015    2.837E+017    0             0             1.614E+019    1.614E+019    0             1263          631.6         2.556E+016    0             0             0             2.021E+018    2.021E+018    -0.3417       2.3E+006      1.159E+006    1.744E+012    2.021E+017    0             0             
(38,45)	1.711E+004    0.7931        -0.5543       1.563E+006    7.907E+005    1.009E-005    7.369E-019    -5.09E+015    8.101E+018    -0.3326       1.172E+006    5.916E+005    1.369E+013    0             8.083         8.106E+018    3.016E+016    3.016E+016    0.004322      1265          706.3         4.27E+013     6.032E+015    0             0             1.278E+018    1.278E+018    0.006997      895.6         567.5         2.251E+015    2.555E+017    0             0             1.585E+019    1.585E+019    0             1263          631.6         2.509E+016    0             0             0             2.096E+018    2.096E+018    -0.3417       2.3E+006      1.156E+006    1.813E+012    2.096E+017    0             0             
(39,25)	2.827E+004    1.063         -0.5543       1.563E+006    7.971E+005    8.752E-006    7.372E-019    -5.243E+016   7.07E+018     -0.3326       1.172E+006    5.955E+005    1.187E+013    0             7.096         7.122E+018    7.376E+016    7.376E+016    0.00431       1267          755.4         9.765E+013    1.475E+016    0             0             1.233E+018    1.233E+018    0.007011      899.7         648.1         1.902E+015    2.465E+017    0             0             1.597E+019    1.597E+019    0             1263          631.6         2.529E+016    0             0             0             1.967E+018    1.967E+018    -0.3417       2.3E+006      1.16E+006     1.696E+012    1.967E+017    0             0             
(39,45)	1.672E+004    0.7696        -0.5544       1.562E+006    7.902E+005    9.726E-006    7.363E-019    -2.92E+015    7.81E+018     -0.3326       1.171E+006    5.913E+005    1.321E+013    0             7.785         7.813E+018    2.841E+016    2.841E+016    0.004322      1265          704.6         4.031E+013    5.681E+015    0             0             1.226E+018    1.226E+018    0.006995      895.5         564.7         2.171E+015    2.452E+017    0             0             1.567E+019    1.567E+019    0             1263          631.6         2.482E+016    0             0             0             2.05E+018     2.05E+018     -0.3417       2.3E+006      1.156E+006    1.774E+012    2.05E+017     0             0             
(40,25)	3.333E+004    1.253         -0.5548       1.555E+006    7.96E+005     6.824E-006    7.299E-019    -6.729E+015   5.557E+018    -0.3329       1.166E+006    5.942E+005    9.351E+012    0             5.486         5.563E+018    7.73E+016     7.73E+016     0.004304      1269          777.7         9.939E+013    1.546E+016    0             0             9.922E+017    9.922E+017    0.007011      902.2         684.8         1.449E+015    1.984E+017    0             0             1.572E+019    1.572E+019    0             1263          631.6         2.489E+016    0             0             0             1.894E+018    1.894E+018    -0.3417       2.3E+006      1.161E+006    1.63E+012     1.894E+017    0             0             
(40,45)	1.621E+004    0.7407        -0.5544       1.561E+006    7.896E+005    9.266E-006    7.356E-019    6.205E+014    7.442E+018    -0.3326       1.171E+006    5.908E+005    1.26E+013     0             7.408         7.441E+018    2.617E+016    2.617E+016    0.004323      1265          702.4         3.725E+013    5.233E+015    0             0             1.161E+018    1.161E+018    0.006991      895.4         561           2.069E+015    2.322E+017    0             0             1.543E+019    1.543E+019    0             1263          631.6         2.442E+016    0             0             0             1.987E+018    1.987E+018    -0.3417       2.3E+006      1.156E+006    1.72E+012     1.987E+017    0             0             
(41,25)	4.266E+004    1.604         -0.5556       1.54E+006     7.935E+005    4.653E-006    7.154E-019    5.56E+016     3.848E+018    -0.3334       1.155E+006    5.916E+005    6.505E+012    0             3.657         3.793E+018    7.648E+016    7.648E+016    0.004285      1272          818.7         9.341E+013    1.53E+016     0             0             7.084E+017    7.084E+017    0.007024      907.9         753.6         9.4E+014      1.417E+017    0             0             1.538E+019    1.538E+019    0             1263          631.6         2.435E+016    0             0             0             1.8E+018      1.8E+018      -0.3417       2.3E+006      1.165E+006    1.546E+012    1.8E+017      0             0             
(41,45)	1.557E+004    0.7065        -0.5545       1.56E+006     7.888E+005    8.711E-006    7.348E-019    5.59E+015     6.998E+018    -0.3327       1.17E+006     5.903E+005    1.185E+013    0             6.952         6.992E+018    2.35E+016     2.35E+016     0.004323      1264          699.6         3.36E+013     4.7E+015      0             0             1.083E+018    1.083E+018    0.006987      895.2         556.4         1.946E+015    2.166E+017    0             0             1.509E+019    1.509E+019    0             1263          631.6         2.389E+016    0             0             0             1.908E+018    1.908E+018    -0.3417       2.3E+006      1.155E+006    1.652E+012    1.908E+017    0             0             
(42,25)	5.926E+004    2.228         -0.5575       1.506E+006    7.859E+005    2.662E-006    6.843E-019    1.08E+017     2.275E+018    -0.3345       1.129E+006    5.845E+005    3.892E+012    0             1.979         2.167E+018    6.632E+016    6.632E+016    0.004257      1279          891.9         7.436E+013    1.326E+016    0             0             4.269E+017    4.269E+017    0.007053      921.6         878.8         4.858E+014    8.537E+016    0             0             1.494E+019    1.494E+019    0             1263          631.6         2.366E+016    0             0             0             1.689E+018    1.689E+018    -0.3417       2.3E+006      1.17E+006     1.443E+012    1.689E+017    0             0             
(42,45)	1.48E+004     0.6669        -0.5545       1.559E+006    7.878E+005    8.064E-006    7.337E-019    1.205E+016    6.48E+018     -0.3327       1.169E+006    5.896E+005    1.099E+013    0             6.422         6.468E+018    2.05E+016     2.05E+016     0.004324      1264          696.2         2.945E+013    4.1E+015      0             0             9.927E+017    9.927E+017    0.006982      895           550.9         1.802E+015    1.985E+017    0             0             1.466E+019    1.466E+019    0             1263          631.6         2.321E+016    0             0             0             1.814E+018    1.814E+018    -0.3417       2.3E+006      1.155E+006    1.57E+012     1.814E+017    0             0             
(43,25)	8.612E+004    3.238         -0.5614       1.433E+006    7.65E+005     1.304E-006    6.2E-019      1.199E+017    1.192E+018    -0.3368       1.075E+006    5.665E+005    2.104E+012    0             0.8541        1.072E+018    4.62E+016     4.62E+016     0.004196      1296          1009          4.578E+013    9.241E+015    0             0             2.12E+017     2.12E+017     0.007152      953.7         1093          1.94E+014     4.239E+016    0             0             1.44E+019     1.44E+019     0             1263          631.6         2.28E+016     0             0             0             1.563E+018    1.563E+018    -0.3417       2.3E+006      1.179E+006    1.326E+012    1.563E+017    0             0             
(43,45)	1.389E+004    0.622         -0.5546       1.558E+006    7.866E+005    7.332E-006    7.324E-019    1.998E+016    5.894E+018    -0.3328       1.168E+006    5.888E+005    1.001E+013    0             5.821         5.874E+018    1.727E+016    1.727E+016    0.004325      1264          692.2         2.495E+013    3.454E+015    0             0             8.919E+017    8.919E+017    0.006976      894.8         544.3         1.639E+015    1.784E+017    0             0             1.412E+019    1.412E+019    0             1263          631.6         2.235E+016    0             0             0             1.704E+018    1.704E+018    -0.3417       2.3E+006      1.155E+006    1.476E+012    1.704E+017    0             0             
(44,25)	1.218E+005    4.58          -0.5844       1.31E+006     7.261E+005    6.131E-007    5.178E-019    1.015E+017    6.324E+017    -0.3507       9.823E+005    5.339E+005    1.185E+012    0             0.3057        5.31E+017     2.396E+016    2.396E+016    0.004141      1326          1167          2.052E+013    4.792E+015    0             0             8.538E+016    8.538E+016    0.007342      1016          1403          6.087E+013    1.708E+016    0             0             1.374E+019    1.374E+019    0             1263          631.6         2.175E+016    0             0             0             1.439E+018    1.439E+018    -0.3417       2.3E+006      1.192E+006    1.208E+012    1.439E+017    0             0             
(44,45)	1.284E+004    0.5718        -0.5547       1.556E+006    7.85E+005     6.519E-006    7.306E-019    2.963E+016    5.244E+018    -0.3328       1.167E+006    5.877E+005    8.923E+012    0             5.154         5.214E+018    1.394E+016    1.394E+016    0.004326      1264          687.6         2.028E+013    2.789E+015    0             0             7.816E+017    7.816E+017    0.00697       894.6         536.8         1.456E+015    1.563E+017    0             0             1.346E+019    1.346E+019    0             1263          631.6         2.132E+016    0             0             0             1.582E+018    1.582E+018    -0.3417       2.3E+006      1.154E+006    1.37E+012     1.582E+017    0             0             
(45,25)	1.503E+005    5.65          -0.6068       1.211E+006    6.967E+005    3.656E-007    4.426E-019    8.908E+016    4.204E+017    -0.3641       9.082E+005    5.088E+005    8.263E+011    0             0.1094        3.314E+017    8.341E+015    8.341E+015    0.004087      1355          1292          6.457E+012    1.668E+015    0             0             2.522E+016    2.522E+016    0.007597      1087          1685          1.497E+013    5.044E+015    0             0             1.294E+019    1.294E+019    0             1263          631.6         2.049E+016    0             0             0             1.347E+018    1.347E+018    -0.3417       2.3E+006      1.201E+006    1.121E+012    1.347E+017    0             0             
(45,45)	1.165E+004    0.5166        -0.5549       1.553E+006    7.831E+005    5.635E-006    7.282E-019    4.07E+016     4.538E+018    -0.3329       1.165E+006    5.863E+005    7.74E+012     0             4.43          4.497E+018    1.068E+016    1.068E+016    0.004328      1264          682.4         1.565E+013    2.135E+015    0             0             6.632E+017    6.632E+017    0.00697       894.4         528.4         1.255E+015    1.326E+017    0             0             1.269E+019    1.269E+019    0             1263          631.6         2.008E+016    0             0             0             1.448E+018    1.448E+018    -0.3417       2.3E+006      1.154E+006    1.255E+012    1.448E+017    0             0             
(46,25)	1.087E+005    4.088         -0.584        1.312E+006    7.195E+005    4.136E-007    5.196E-019    1.387E+017    4.22E+017     -0.3504       9.84E+005     5.301E+005    7.96E+011     0             0.05596       2.832E+017    1.433E+015    1.433E+015    0.004158      1314          1109          1.292E+012    2.866E+014    0             0             3.555E+015    3.555E+015    0.007258      990.4         1284          2.768E+012    7.11E+014     0             0             1.202E+019    1.202E+019    0             1263          631.6         1.903E+016    0             0             0             1.353E+018    1.353E+018    -0.3417       2.3E+006      1.187E+006    1.14E+012     1.353E+017    0             0             
(46,45)	1.028E+004    0.4564        -0.5551       1.549E+006    7.804E+005    4.68E-006     7.246E-019    5.464E+016    3.775E+018    -0.333        1.162E+006    5.844E+005    6.459E+012    0             3.645         3.721E+018    7.626E+015    7.626E+015    0.004329      1264          676.4         1.127E+013    1.525E+015    0             0             5.377E+017    5.377E+017    0.00697       894.1         518.7         1.037E+015    1.075E+017    0             0             1.177E+019    1.177E+019    0             1263          631.6         1.864E+016    0             0             0             1.304E+018    1.304E+018    -0.3417       2.3E+006      1.154E+006    1.131E+012    1.304E+017    0             0             
(47,25)	-4.022E+005   15.12         -0.5417       1.774E+006    1.105E+006    1.133E-006    9.495E-019    5.667E+017    9.497E+017    -0.325        1.33E+006     7.958E+005    1.193E+012    0             0.06136       3.83E+017     1.67E+012     1.67E+012     0.00359       1710          2299          7.266E+008    3.34E+011     0             0             1.741E+012    1.741E+012    0.00769       1900          4043          4.306E+008    3.482E+011    0             0             1.095E+019    1.095E+019    0             1263          631.6         1.734E+016    0             0             0             1.908E+018    1.908E+018    -0.3417       2.3E+006      1.287E+006    1.482E+012    1.908E+017    0             0             
(47,45)	8704          0.3912        -0.5554       1.543E+006    7.764E+005    3.654E-006    7.188E-019    7.289E+016    2.957E+018    -0.3333       1.157E+006    5.816E+005    5.084E+012    0             2.8           2.884E+018    4.957E+015    4.957E+015    0.004331      1264          669.6         7.403E+012    9.914E+014    0             0             4.06E+017     4.06E+017     0.00697       893.9         507.6         7.999E+014    8.12E+016     0             0             1.072E+019    1.072E+019    0             1263          631.6         1.698E+016    0             0             0             1.153E+018    1.153E+018    -0.3417       2.3E+006      1.153E+006    9.998E+011    1.153E+017    0             0             
(48,25)	-2.899E+005   10.9          -0.5425       1.758E+006    1.036E+006    9.646E-007    9.323E-019    4.543E+017    7.795E+017    -0.3255       1.318E+006    7.535E+005    1.035E+012    0             0.05211       3.252E+017    1.292E+012    1.292E+012    0.003808      1540          1874          6.893E+008    2.584E+011    0             0             1.395E+012    1.395E+012    0.008039      1547          3105          4.495E+008    2.791E+011    0             0             9.742E+018    9.742E+018    0             1263          631.6         1.542E+016    0             0             0             1.62E+018     1.62E+018     -0.3417       2.3E+006      1.249E+006    1.297E+012    1.62E+017     0             0             
(48,45)	6858          0.3209        -0.5561       1.532E+006    7.697E+005    2.574E-006    7.081E-019    9.67E+016     2.097E+018    -0.3336       1.149E+006    5.767E+005    3.636E+012    0             1.906         2E+018        2.811E+015    2.811E+015    0.004333      1264          661.5         4.249E+012    5.622E+014    0             0             2.709E+017    2.709E+017    0.00697       893.7         494.6         5.477E+014    5.418E+016    0             0             9.537E+018    9.537E+018    0             1263          631.6         1.51E+016     0             0             0             9.963E+017    9.963E+017    -0.3417       2.3E+006      1.152E+006    8.646E+011    9.963E+016    0             0             
(49,25)	-2.613E+005   9.823         -0.5429       1.752E+006    1.018E+006    8.017E-007    9.266E-019    3.714E+017    6.421E+017    -0.3257       1.314E+006    7.422E+005    8.651E+011    0             0.04337       2.707E+017    1.004E+012    1.004E+012    0.003865      1499          1759          5.706E+008    2.007E+011    0             0             1.041E+012    1.041E+012    0.008004      1443          2813          3.7E+008      2.082E+011    0             0             8.394E+018    8.394E+018    0             1263          631.6         1.329E+016    0             0             0             1.349E+018    1.349E+018    -0.3417       2.3E+006      1.239E+006    1.088E+012    1.349E+017    0             0             
(49,45)	4605          0.2475        -0.5575       1.507E+006    7.559E+005    1.518E-006    6.851E-019    1.226E+017    1.256E+018    -0.3345       1.13E+006     5.665E+005    2.217E+012    0             1.032         1.134E+018    1.288E+015    1.288E+015    0.004335      1263          651.7         1.977E+012    2.577E+014    0             0             1.431E+017    1.431E+017    0.00697       893.5         478.8         2.988E+014    2.862E+016    0             0             8.214E+018    8.214E+018    0             1263          631.6         1.3E+016      0             0             0             8.37E+017     8.37E+017     -0.3417       2.3E+006      1.152E+006    7.268E+011    8.37E+016     0             0             
(50,25)	-2.849E+005   10.71         -0.5423       1.761E+006    1.035E+006    6.473E-007    9.363E-019    3.029E+017    5.207E+017    -0.3254       1.321E+006    7.532E+005    6.913E+011    0             0.03488       2.177E+017    7.707E+011    7.707E+011    0.003818      1533          1854          4.157E+008    1.541E+011    0             0             7.041E+011    7.041E+011    0.008033      1529          3053          2.306E+008    1.408E+011    0             0             6.914E+018    6.914E+018    0             1263          631.6         1.095E+016    0             0             0             1.085E+018    1.085E+018    -0.3417       2.3E+006      1.247E+006    8.696E+011    1.085E+017    0             0             
(50,45)	1724          0.1853        -0.5608       1.444E+006    7.231E+005    6.889E-007    6.295E-019    1.344E+017    5.943E+017    -0.3365       1.083E+006    5.422E+005    1.096E+012    0             0.3591        4.599E+017    4.158E+014    4.158E+014    0.004338      1263          639.2         6.506E+011    8.317E+013    0             0             4.792E+016    4.792E+016    0.00697       893.3         458.7         1.045E+014    9.584E+015    0             0             6.764E+018    6.764E+018    0             1263          631.6         1.071E+016    0             0             0             6.768E+017    6.768E+017    -0.3417       2.3E+006      1.151E+006    5.882E+011    6.768E+016    0             0             
(51,25)	-3.788E+005   14.24         -0.542        1.783E+006    1.097E+006    4.961E-007    9.591E-019    2.431E+017    4.095E+017    -0.3252       1.337E+006    7.917E+005    5.173E+011    0             0.02666       1.664E+017    6.484E+011    6.484E+011    0.003633      1674          2213          2.93E+008     1.297E+011    0             0             4.121E+011    4.121E+011    0.007775      1830          3860          1.068E+008    8.243E+010    0             0             5.317E+018    5.317E+018    0             1263          631.6         8.417E+015    0             0             0             8.29E+017     8.29E+017     -0.3417       2.3E+006      1.279E+006    6.48E+011     8.29E+016     0             0             
(51,45)	-2179         0.1922        -0.589        1.285E+006    6.437E+005    2.338E-007    4.982E-019    1.2E+017      2.267E+017    -0.3534       9.636E+005    4.826E+005    4.699E+011    0             0.02024       1.067E+017    7.458E+013    7.458E+013    0.004338      1263          641.1         1.163E+011    1.492E+013    0             0             6.755E+015    6.755E+015    0.00697       893.3         461.9         1.463E+013    1.351E+015    0             0             5.201E+018    5.201E+018    0             1263          631.6         8.234E+015    0             0             0             5.176E+017    5.176E+017    -0.3417       2.3E+006      1.151E+006    4.498E+011    5.176E+016    0             0             
(52,25)	-7.233E+004   2.719         -0.5578       1.5E+006      7.904E+005    1.803E-007    6.792E-019    7.276E+016    1.558E+017    -0.3347       1.125E+006    5.868E+005    2.655E+011    0             0.0133        8.302E+016    1.136E+011    1.136E+011    0.004231      1287          949.4         1.197E+008    2.272E+010    0             0             2.176E+011    2.176E+011    0.007079      935.4         979.7         2.221E+008    4.352E+010    0             0             3.624E+018    3.624E+018    0             1263          631.6         5.738E+015    0             0             0             4.136E+017    4.136E+017    -0.3417       2.3E+006      1.175E+006    3.52E+011     4.136E+016    0             0             
(52,45)	-1.099E+004   0.368         -0.5857       1.303E+006    6.58E+005     1.726E-007    5.125E-019    9.358E+016    1.66E+017     -0.3514       9.773E+005    4.925E+005    3.371E+011    0             0.01165       7.246E+016    2.076E+012    2.076E+012    0.004328      1264          679.5         3.056E+009    4.153E+011    0             0             8.707E+013    8.707E+013    0.00697       894.3         523.7         1.663E+011    1.741E+013    0             0             3.545E+018    3.545E+018    0             1263          631.6         5.612E+015    0             0             0             3.608E+017    3.608E+017    -0.3417       2.3E+006      1.154E+006    3.127E+011    3.608E+016    0             0             
(53,25)	-5.492E+004   2.065         -0.5757       1.356E+006    7.097E+005    7.542E-008    5.552E-019    3.078E+016    7.167E+016    -0.3454       1.017E+006    5.276E+005    1.359E+011    0             0.006552      4.089E+016    2.984E+010    2.984E+010    0.004257      1277          872.3         3.42E+007     5.967E+009    0             0             6.089E+010    6.089E+010    0.007053      917.6         846.2         7.195E+007    1.218E+010    0             0             1.863E+018    1.863E+018    0             1263          631.6         2.949E+015    0             0             0             2.037E+017    2.037E+017    -0.3417       2.3E+006      1.169E+006    1.743E+011    2.037E+016    0             0             
(53,45)	-1.39E+004    0.4615        -0.5799       1.334E+006    6.75E+005     1.084E-007    5.371E-019    6.134E+016    1.021E+017    -0.348        1E+006        5.051E+005    2.021E+011    0             0.006532      4.075E+016    2.487E+011    2.487E+011    0.004325      1264          692.3         3.593E+008    4.974E+010    0             0             7.686E+012    7.686E+012    0.006976      894.8         544.4         1.412E+010    1.537E+012    0             0             1.822E+018    1.822E+018    0             1263          631.6         2.884E+015    0             0             0             2.03E+017     2.03E+017     -0.3417       2.3E+006      1.155E+006    1.758E+011    2.03E+016     0             0             


#(i,j)	E             Er            mu_elen       vth_elen      v_elen        n_elen        epsilon       phi_e             v*n_e             mu_e             vth_e             v_e             n_e             sec.em.flux_e             EnergySrc_e             PartSrc_e             phi_He+           v*n_He+           mu_He+           vth_He+           v_He+           n_He+           sec.em.flux_He+           EnergySrc_He+           PartSrc_He+           phi_He2+          v*n_He2+          mu_He2+          vth_He2+          v_He2+          n_He2+          sec.em.flux_He2+          EnergySrc_He2+          PartSrc_He2+          phi_He*           v*n_He*           mu_He*           vth_He*           v_He*           n_He*           sec.em.flux_He*           EnergySrc_He*           PartSrc_He*           phi_e*            v*n_e*            mu_e*            vth_e*            v_e*            n_e*            sec.em.flux_e*            EnergySrc_e*            PartSrc_e*            
(16,26)	-2.666E+005   10.02         -0.5617       2.117E+006    1.208E+006    6.669E-007    1.353E-018    4.287E+017    4.357E+017    -0.337        1.588E+006    8.837E+005    4.931E+011    0             0.001182      7.034E+015    1.221E+014    1.221E+014    0.003854      1506          1781          6.857E+010    2.442E+013    0             0             8.893E+011    8.893E+011    0.008011      1462          2867          3.102E+008    1.779E+011    0             0             6.678E+017    6.678E+017    0             1263          631.6         1.057E+015    0             0             0             3.482E+016    3.482E+016    -0.3417       2.3E+006      1.241E+006    2.806E+010    3.482E+015    0             0             
(54,26)	2.437E+005    9.444         -0.6507       1.094E+006    7.055E+005    5.207E-009    3.612E-019    8.014E+014    7.286E+015    -0.3904       8.204E+005    5.053E+005    1.442E+010    0             0.001272      6.484E+015    5.582E+013    5.582E+013    0.003901      1474          1688          3.308E+010    1.116E+013    0             0             1.426E+014    1.426E+014    0.007983      1382          2636          5.407E+010    2.851E+013    0             0             7.024E+017    7.024E+017    0             1263          631.6         1.112E+015    0             0             0             3.11E+016     3.11E+016     -0.3417       2.3E+006      1.233E+006    2.522E+010    3.11E+015     0             0             
(16,27)	1.02E+005     3.836         -0.5444       1.729E+006    9.201E+005    5.909E-007    9.023E-019    2.246E+017    4.463E+017    -0.3266       1.297E+006    6.817E+005    6.547E+011    0             0.2259        2.218E+017    2.056E+014    2.056E+014    0.004166      1308          1079          1.905E+011    4.112E+013    0             0             6.278E+016    6.278E+016    0.007217      978.4         1226          5.122E+013    1.256E+016    0             0             1.294E+018    1.294E+018    0             1263          631.6         2.048E+015    0             0             0             4.584E+016    4.584E+016    -0.3417       2.3E+006      1.185E+006    3.869E+010    4.584E+015    0             0             
(54,27)	1.7E+005      7.148         -0.6382       1.128E+006    6.727E+005    1.116E-008    3.843E-019    1.703E+015    1.418E+016    -0.3829       8.463E+005    4.883E+005    2.904E+010    0             0.003155      1.248E+016    2.088E+014    2.088E+014    0.004048      1378          1377          1.516E+011    4.175E+013    0             0             5.826E+014    5.826E+014    0.007738      1143          1887          3.087E+011    1.165E+014    0             0             1.362E+018    1.362E+018    0             1263          631.6         2.157E+015    0             0             0             5.6E+016      5.6E+016      -0.3417       2.3E+006      1.208E+006    4.635E+010    5.6E+015      0             0             
(16,28)	1.734E+004    0.652         -0.5512       1.617E+006    8.183E+005    2.761E-006    7.896E-019    1.886E+016    2.141E+018    -0.3307       1.213E+006    6.123E+005    3.496E+012    0             2.199         2.122E+018    1.004E+015    1.004E+015    0.004322      1265          707.3         1.42E+012     2.009E+014    0             0             3.418E+017    3.418E+017    0.006999      895.7         569.2         6.004E+014    6.835E+016    0             0             1.886E+018    1.886E+018    0             1263          631.6         2.987E+015    0             0             0             6.87E+016     6.87E+016     -0.3417       2.3E+006      1.156E+006    5.944E+010    6.87E+015     0             0             
(54,28)	1.723E+005    6.566         -0.6312       1.147E+006    6.824E+005    1.706E-008    3.973E-019    1.631E+015    2.127E+016    -0.3787       8.605E+005    4.955E+005    4.293E+010    0             0.007001      1.964E+016    6.494E+014    6.494E+014    0.004044      1380          1387          4.682E+011    1.299E+014    0             0             1.963E+015    1.963E+015    0.007753      1150          1911          1.028E+012    3.927E+014    0             0             1.987E+018    1.987E+018    0             1263          631.6         3.145E+015    0             0             0             7.727E+016    7.727E+016    -0.3417       2.3E+006      1.209E+006    6.392E+010    7.727E+015    0             0             
(16,29)	6820          0.2564        -0.5501       1.636E+006    8.217E+005    1.675E-006    8.078E-019    1.601E+017    1.276E+018    -0.33         1.227E+006    6.157E+005    2.073E+012    0             1.145         1.116E+018    5.833E+014    5.833E+014    0.004333      1264          661.3         8.82E+011     1.167E+014    0             0             1.548E+017    1.548E+017    0.00697       893.7         494.4         3.131E+014    3.095E+016    0             0             2.431E+018    2.431E+018    0             1263          631.6         3.849E+015    0             0             0             8.978E+016    8.978E+016    -0.3417       2.3E+006      1.152E+006    7.791E+010    8.978E+015    0             0             
(54,29)	1.476E+005    5.344         -0.5991       1.23E+006     7.035E+005    3.004E-008    4.569E-019    2.127E+015    3.382E+016    -0.3594       9.227E+005    5.144E+005    6.575E+010    0             0.01603       3.169E+016    1.497E+015    1.497E+015    0.004093      1352          1280          1.17E+012     2.994E+014    0             0             4.882E+015    4.882E+015    0.00757       1079          1657          2.947E+012    9.764E+014    0             0             2.56E+018     2.56E+018     0             1263          631.6         4.054E+015    0             0             0             9.869E+016    9.869E+016    -0.3417       2.3E+006      1.2E+006      8.221E+010    9.869E+015    0             0             
(16,30)	6560          0.2466        -0.5505       1.629E+006    8.18E+005     1.576E-006    8.007E-019    1.362E+017    1.206E+018    -0.3303       1.222E+006    6.129E+005    1.968E+012    0             1.093         1.07E+018     6.628E+014    6.628E+014    0.004333      1264          660.2         1.004E+012    1.326E+014    0             0             1.478E+017    1.478E+017    0.00697       893.6         492.5         3.001E+014    2.956E+016    0             0             2.914E+018    2.914E+018    0             1263          631.6         4.613E+015    0             0             0             1.095E+017    1.095E+017    -0.3417       2.3E+006      1.152E+006    9.5E+010      1.095E+016    0             0             
